Offspring,Loci Typed,Parent 1,Loci Typed,Parent 2,Loci Typed,LOD,Posterior,Common Loci Typed,Mismatches,n_f,n_m,Pair LOD Parent 1,Pair LOD Parent 2
TV4572,10,,,,,0.000000E+00,0.9933,10,0,338,338,,,<
TV4573,10,,,,,0.000000E+00,0.9792,10,0,338,338,,,<
TV4751,10,,,,,0.000000E+00,0.9864,10,0,338,338,,,<
TV4752,10,TV3228,10,,,1.246562E+01,0.7752,10,1,338,338,1.246562E+01,,<
TV4753,9,TV3228,10,,,1.034057E+01,0.7107,9,1,330,330,1.034057E+01,
TV4754,10,TV4827,9,TV4755,10,1.893137E+01,0.9707,10,2,338,338,4.401581E+00,8.495301E+00,<
TV4755,10,TV3228,10,,,8.270735E+00,0.6278,10,2,338,338,8.270735E+00,,<
TV4756,9,,,,,0.000000E+00,0.9670,9,0,332,332,,,<
TV4757,10,TV4808,6,TV3212,9,1.535619E+01,0.4140,10,1,338,338,5.580894E+00,7.695232E+00
TV4758,10,TV4757,10,,,9.222243E+00,0.7301,10,1,338,338,9.222243E+00,
TV4759,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4760,10,TV4813,9,,,1.030468E+01,0.8835,10,0,338,338,1.030468E+01,,<
TV4761,10,,,,,0.000000E+00,0.9978,10,0,338,338,,,<
TV4762,9,,,,,0.000000E+00,0.8659,9,0,330,330,,,<
TV4763,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4764,10,,,,,0.000000E+00,0.9860,10,0,338,338,,,<
TV4765,10,,,,,0.000000E+00,0.9114,10,0,338,338,,,<
TV4766,10,TV4802,10,TV4787,9,2.472328E+01,0.9645,10,0,338,338,9.944527E+00,1.119795E+01,<
TV4767,10,TV4777,6,,,7.811907E+00,0.5143,10,0,338,338,7.811907E+00,,<
TV4768,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4769,10,TV4802,10,,,1.012066E+01,0.4407,10,1,338,338,1.012066E+01,
TV4770,9,TV4776,9,,,1.026586E+01,0.7602,9,0,332,332,1.026586E+01,,<
TV4771,9,TV4774,10,,,6.517213E+00,0.5539,10,1,330,330,6.517213E+00,,<
TV4772,10,,,,,0.000000E+00,0.5987,10,0,338,338,,,<
TV4773,10,TV4776,9,,,1.208255E+01,0.5047,10,0,338,338,1.208255E+01,,<
TV4774,10,TV4760,10,,,7.463213E+00,0.6740,10,1,338,338,7.463213E+00,,<
TV4775,10,TV4777,6,,,8.503972E+00,0.6349,10,0,338,338,8.503972E+00,,<
TV4776,9,TV4773,10,,,1.208255E+01,0.4906,9,0,332,332,1.208255E+01,
TV4777,6,,,,,0.000000E+00,0.2427,6,0,240,240,,,<
TV4778,10,TV4777,6,,,1.060613E+01,0.2799,10,0,338,338,1.060613E+01,,<
TV4779,9,TV4795,10,TV2753,9,1.382366E+01,0.3037,9,1,330,330,6.198545E+00,6.453465E+00,<
TV4780,10,TV5121,9,,,1.084934E+01,0.4613,10,0,338,338,1.084934E+01,,<
TV4781,10,,,,,0.000000E+00,0.7512,10,0,338,338,,,<
TV4782,10,,,,,0.000000E+00,0.4663,10,0,338,338,,
TV4783,10,,,,,0.000000E+00,0.9470,10,0,338,338,,,<
TV4784,9,,,,,0.000000E+00,0.7722,9,0,332,332,,,<
TV4785,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4786,10,,,,,0.000000E+00,0.3992,10,0,338,338,,
TV4787,9,,,,,0.000000E+00,0.9392,9,0,335,335,,,<
TV4788,10,,,,,0.000000E+00,0.9575,10,0,338,338,,,<
TV4789,10,TV4802,10,,,1.601151E+01,0.7708,10,0,338,338,1.601151E+01,,<
TV4790,10,,,,,0.000000E+00,0.9609,10,0,338,338,,,<
TV4791,10,,,,,0.000000E+00,0.5317,10,0,338,338,,
TV4792,9,,,,,0.000000E+00,0.8791,9,0,331,331,,,<
TV4793,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4794,10,,,,,0.000000E+00,0.9714,10,0,338,338,,,<
TV4795,10,TV4786,10,,,7.744037E+00,0.4965,10,0,338,338,7.744037E+00,,<
TV4796,10,,,,,0.000000E+00,0.3336,10,0,338,338,,
TV4797,10,,,,,0.000000E+00,0.6090,10,0,338,338,,
TV4798,10,,,,,0.000000E+00,0.3965,10,0,338,338,,
TV4799,9,,,,,0.000000E+00,0.9942,9,0,332,332,,,<
TV4800,10,,,,,0.000000E+00,0.8760,10,0,338,338,,,<
TV4801,9,,,,,0.000000E+00,0.9926,9,0,332,332,,,<
TV4802,10,TV4807,9,,,1.137709E+01,0.2156,10,0,338,338,1.137709E+01,,<
TV4804,10,,,,,0.000000E+00,0.8580,10,0,338,338,,,<
TV4805,10,TV4802,10,,,1.061354E+01,0.7691,10,0,338,338,1.061354E+01,,<
TV4806,10,,,,,0.000000E+00,0.9735,10,0,338,338,,,<
TV4807,9,TV4802,10,,,1.137709E+01,0.7601,9,0,332,332,1.137709E+01,
TV4808,6,,,,,0.000000E+00,0.5053,7,0,274,274,,,<
TV4809,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4810,10,,,,,0.000000E+00,0.8696,10,0,338,338,,,<
TV4811,10,TV4826,9,,,1.809019E+01,0.7753,10,0,338,338,1.809019E+01,,<
TV4812,9,,,,,0.000000E+00,0.9980,10,0,336,336,,,<
TV4813,9,TV5200,10,TV4817,10,1.727931E+01,0.7906,9,1,332,332,7.180521E+00,6.818535E+00,<
TV4814,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4816,8,,,,,0.000000E+00,1.0000,9,0,329,329,,,<
TV4817,10,,,,,0.000000E+00,0.8483,10,0,338,338,,,<
TV4818,9,,,,,0.000000E+00,0.7962,10,0,336,336,,,<
TV4819,9,,,,,0.000000E+00,0.7663,9,0,330,330,,,<
TV4820,10,,,,,0.000000E+00,0.9788,10,0,338,338,,,<
TV4821,10,,,,,0.000000E+00,0.4946,10,0,338,338,,,<
TV4822,9,,,,,0.000000E+00,0.6110,10,0,336,336,,,<
TV4823,10,TV4810,10,TV4796,10,2.670173E+01,0.9343,10,1,338,338,5.923829E+00,1.639859E+01,<
TV4824,10,,,,,0.000000E+00,0.9957,10,0,338,338,,,<
TV4825,9,,,,,0.000000E+00,0.9043,9,0,332,332,,,<
TV4826,9,TV4266,10,,,1.428372E+01,0.5845,10,0,336,336,1.428372E+01,
TV4827,9,TV4776,9,,,6.307242E+00,0.5174,9,1,330,330,6.307242E+00,
TV4828,9,,,,,0.000000E+00,0.5888,9,0,330,330,,,<
TV4829,10,,,,,0.000000E+00,0.6843,10,0,338,338,,,<
TV4830,10,TV4833,10,,,1.166698E+01,0.3478,10,0,338,338,1.166698E+01,,<
TV4831,10,,,,,0.000000E+00,0.9223,10,0,338,338,,,<
TV4832,10,,,,,0.000000E+00,0.9889,10,0,338,338,,,<
TV4833,10,TV4830,10,,,1.166698E+01,0.6417,10,0,338,338,1.166698E+01,
TV4834,9,,,,,0.000000E+00,0.9921,10,0,332,332,,,<
TV4835,10,TV4796,10,,,7.764954E+00,0.6065,10,2,338,338,7.764954E+00,
TV4836,9,,,,,0.000000E+00,0.9356,10,0,332,332,,,<
TV4837,10,,,,,0.000000E+00,0.8385,10,0,338,338,,,<
TV4838,10,,,,,0.000000E+00,0.9649,10,0,338,338,,,<
TV4839,10,TV4832,10,TV4537,10,1.283526E+01,0.6377,10,3,338,338,2.590040E+00,4.657383E+00,<
TV5001,9,,,,,0.000000E+00,0.9395,9,0,330,330,,,<
TV5002,10,TV2033,9,,,6.555761E+00,0.5365,10,1,338,338,6.555761E+00,,<
TV5019,9,TV5024,9,,,7.802101E+00,0.4310,9,1,330,330,7.802101E+00,
TV5020,7,,,,,0.000000E+00,0.9225,7,0,311,311,,,<
TV5021,7,,,,,0.000000E+00,0.9200,7,0,311,311,,,<
TV5022,6,,,,,0.000000E+00,0.4773,6,0,267,267,,,<
TV5023,9,,,,,0.000000E+00,0.6968,10,0,332,332,,,<
TV5024,9,TV5019,9,,,7.802101E+00,0.3464,10,1,332,332,7.802101E+00,,<
TV5025,10,,,,,0.000000E+00,0.6958,10,0,338,338,,,<
TV5026,10,,,,,0.000000E+00,0.6721,10,0,338,338,,,<
TV5028,7,TV5032,10,TV5029,7,1.376023E+01,0.4009,7,1,311,311,5.641436E+00,7.357393E+00,<
TV5029,7,TV5075,10,TV3231,10,1.332814E+01,0.2750,7,1,311,311,6.532486E+00,1.465119E+00,<
TV5030,8,,,,,0.000000E+00,1.0000,8,0,320,320,,,<
TV5031,10,,,,,0.000000E+00,0.7651,10,0,338,338,,,<
TV5032,10,TV5075,10,,,7.795036E+00,0.3579,10,1,338,338,7.795036E+00,
TV5033,8,,,,,0.000000E+00,0.7356,8,0,320,320,,,<
TV5034,9,,,,,0.000000E+00,0.9902,9,0,332,332,,,<
TV5035,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5037,10,TV5268,10,,,7.981271E+00,0.5563,10,1,338,338,7.981271E+00,
TV5038,10,,,,,0.000000E+00,0.7136,10,0,338,338,,,<
TV5039,9,TV5080,9,,,9.922836E+00,0.6088,10,0,331,331,9.922836E+00,,<
TV5040,10,,,,,0.000000E+00,0.9826,10,0,338,338,,,<
TV5041,10,TV5051,6,,,8.809047E+00,0.4942,10,0,338,338,8.809047E+00,,<
TV5042,10,,,,,0.000000E+00,0.9798,10,0,338,338,,,<
TV5043,9,,,,,0.000000E+00,0.5243,10,0,331,331,,
TV5044,10,,,,,0.000000E+00,0.9984,10,0,338,338,,,<
TV5045,10,TV3026,9,,,7.734085E+00,0.7698,10,1,338,338,7.734085E+00,,<
TV5046,10,,,,,0.000000E+00,0.8888,10,0,338,338,,,<
TV5047,10,,,,,0.000000E+00,0.9453,10,0,338,338,,,<
TV5048,9,,,,,0.000000E+00,0.6738,10,0,336,336,,,<
TV5049,10,TV5052,10,,,1.613938E+01,0.5372,10,0,338,338,1.613938E+01,
TV5050,10,,,,,0.000000E+00,0.9462,10,0,338,338,,,<
TV5051,6,TV5041,10,,,8.809047E+00,0.4363,6,0,240,240,8.809047E+00,
TV5052,10,,,,,0.000000E+00,0.4685,10,0,338,338,,
TV5054,7,,,,,0.000000E+00,0.5679,7,0,311,311,,,<
TV5055,7,,,,,0.000000E+00,0.9826,7,0,311,311,,,<
TV5056,10,TV5063,10,,,7.517166E+00,0.5145,10,1,338,338,7.517166E+00,,<
TV5057,9,,,,,0.000000E+00,0.8493,10,0,332,332,,,<
TV5058,10,,,,,0.000000E+00,0.9971,10,0,338,338,,,<
TV5059,10,TV3234,10,,,1.271140E+01,0.4922,10,1,338,338,1.271140E+01,
TV5062,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5063,10,,,,,0.000000E+00,0.4504,10,0,338,338,,,<
TV5064,9,TV5185,6,TV2795,10,1.312246E+01,0.4392,10,1,331,331,4.237790E+00,5.326927E+00,<
TV5065,10,,,,,0.000000E+00,0.5723,10,0,338,338,,,<
TV5066,10,,,,,0.000000E+00,0.9871,10,0,338,338,,,<
TV5067,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5068,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5069,7,,,,,0.000000E+00,0.9657,7,0,311,311,,,<
TV5071,10,,,,,0.000000E+00,0.5694,10,0,338,338,,
TV5073,10,,,,,0.000000E+00,0.9532,10,0,338,338,,,<
TV5074,7,,,,,0.000000E+00,0.9609,7,0,311,311,,,<
TV5075,10,,,,,0.000000E+00,0.4522,10,0,338,338,,
TV5076,7,TV5080,9,,,9.568201E+00,0.5820,8,0,301,301,9.568201E+00,,<
TV5077,9,,,,,0.000000E+00,0.7878,10,0,335,335,,,<
TV5078,6,,,,,0.000000E+00,0.9723,6,0,240,240,,,<
TV5079,10,,,,,0.000000E+00,0.8611,10,0,338,338,,,<
TV5080,9,TV2004,10,,,7.889235E+00,0.3177,9,0,331,331,7.889235E+00,,<
TV5081,10,TV5071,10,TV3049,10,2.159975E+01,0.8066,10,1,338,338,5.573940E+00,1.278624E+01,<
TV5082,10,,,,,0.000000E+00,0.4783,10,0,338,338,,,<
TV5083,6,,,,,0.000000E+00,0.9614,7,0,222,222,,,<
TV5084,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5085,10,,,,,0.000000E+00,0.9921,10,0,338,338,,,<
TV5086,9,,,,,0.000000E+00,1.0000,10,0,336,336,,,<
TV5088,9,,,,,0.000000E+00,0.6555,9,0,336,336,,,<
TV5111,7,,,,,0.000000E+00,0.4743,7,0,309,309,,,<
TV5112,7,,,,,0.000000E+00,0.3770,7,0,309,309,,,<
TV5113,10,,,,,0.000000E+00,0.4194,10,0,338,338,,
TV5114,7,,,,,0.000000E+00,0.6850,7,0,309,309,,,<
TV5115,9,,,,,0.000000E+00,0.7763,10,0,332,332,,,<
TV5116,7,,,,,0.000000E+00,0.2955,7,0,311,311,,,<
TV5117,10,TV5119,10,,,7.805246E+00,0.5870,10,1,338,338,7.805246E+00,,<
TV5118,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5119,10,,,,,0.000000E+00,0.3251,10,0,338,338,,
TV5120,7,TV4536,10,TV4501,9,1.687762E+01,0.8379,7,1,309,309,6.400027E+00,7.593466E+00,<
TV5121,9,TV4780,10,,,1.084934E+01,0.5287,9,0,330,330,1.084934E+01,
TV5122,10,,,,,0.000000E+00,0.9942,10,0,338,338,,,<
TV5123,7,,,,,0.000000E+00,0.6010,7,0,309,309,,,<
TV5124,10,TV4517,10,,,1.038408E+01,0.5213,10,1,338,338,1.038408E+01,,<
TV5125,8,,,,,0.000000E+00,0.5000,8,0,310,310,,,<
TV5126,10,,,,,0.000000E+00,0.9088,10,0,338,338,,,<
TV5127,10,,,,,0.000000E+00,0.9690,10,0,338,338,,,<
TV5128,10,,,,,0.000000E+00,0.7325,10,0,338,338,,,<
TV5129,7,TV4513,10,,,8.094721E+00,0.5623,7,0,311,311,8.094721E+00,
TV5130,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5131,10,TV4525,9,,,1.917231E+01,0.8220,10,0,338,338,1.917231E+01,,<
TV5132,10,TV4259,9,,,7.263993E+00,0.6369,10,1,338,338,7.263993E+00,,<
TV5138,9,TV4254,9,,,1.160131E+01,0.7470,9,1,336,336,1.160131E+01,,<
TV5139,9,TV4256,10,,,1.371764E+01,0.4411,9,0,336,336,1.371764E+01,
TV5140,10,,,,,0.000000E+00,0.8127,10,0,338,338,,,<
TV5143,9,TV4798,10,,,7.212101E+00,0.4897,9,1,332,332,7.212101E+00,,<
TV5144,7,,,,,0.000000E+00,0.9616,7,0,309,309,,,<
TV5145,10,TV5167,10,,,1.359394E+01,0.5319,10,0,338,338,1.359394E+01,
TV5146,7,,,,,0.000000E+00,0.8044,7,0,311,311,,,<
TV5147,10,,,,,0.000000E+00,0.8447,10,0,338,338,,,<
TV5148,7,TV5147,10,TV2772,7,2.213247E+01,0.7897,7,0,311,311,1.323606E+01,6.175828E+00,<
TV5149,9,,,,,0.000000E+00,0.9659,10,0,332,332,,,<
TV5150,10,,,,,0.000000E+00,0.9959,10,0,338,338,,,<
TV5151,10,,,,,0.000000E+00,0.9845,10,0,338,338,,,<
TV5154,6,,,,,0.000000E+00,0.9852,6,0,240,240,,,<
TV5156,9,,,,,0.000000E+00,0.4838,9,0,332,332,,,<
TV5157,10,,,,,0.000000E+00,0.4910,10,0,338,338,,
TV5163,10,,,,,0.000000E+00,0.9829,10,0,338,338,,,<
TV5164,7,,,,,0.000000E+00,0.9484,7,0,311,311,,,<
TV5165,9,,,,,0.000000E+00,0.8823,10,0,331,331,,,<
TV5166,9,,,,,0.000000E+00,0.7986,9,0,332,332,,,<
TV5167,10,TV5145,10,,,1.359394E+01,0.4623,10,0,338,338,1.359394E+01,,<
TV5168,9,TV5169,7,,,7.155656E+00,0.4148,10,1,331,331,7.155656E+00,,<
TV5169,7,,,,,0.000000E+00,0.3624,7,0,311,311,,,<
TV5171,9,,,,,0.000000E+00,0.9940,9,0,331,331,,,<
TV5172,10,,,,,0.000000E+00,0.4548,10,0,338,338,,
TV5173,9,,,,,0.000000E+00,0.9863,10,0,332,332,,,<
TV5174,10,,,,,0.000000E+00,0.7441,10,0,338,338,,,<
TV5175,10,TV5176,9,TV5172,10,2.484320E+01,0.2679,10,1,338,338,1.765296E+01,7.231240E+00
TV5176,9,,,,,0.000000E+00,0.3816,9,0,330,330,,,<
TV5177,9,,,,,0.000000E+00,0.4049,10,0,332,332,,
TV5178,10,,,,,0.000000E+00,0.7507,10,0,338,338,,,<
TV5179,10,,,,,0.000000E+00,0.9976,10,0,338,338,,,<
TV5180,10,,,,,0.000000E+00,0.8828,10,0,338,338,,,<
TV5181,10,,,,,0.000000E+00,0.9891,10,0,338,338,,,<
TV5182,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5183,10,,,,,0.000000E+00,0.9956,10,0,338,338,,,<
TV5184,10,,,,,0.000000E+00,0.9931,10,0,338,338,,,<
TV5185,6,TV5024,9,,,7.066737E+00,0.3329,7,0,272,272,7.066737E+00,,<
TV5186,9,,,,,0.000000E+00,0.8726,9,0,332,332,,,<
TV5187,7,,,,,0.000000E+00,0.9342,7,0,311,311,,,<
TV5189,9,,,,,0.000000E+00,0.9920,10,0,332,332,,,<
TV5190,6,,,,,0.000000E+00,0.9309,6,0,240,240,,,<
TV5192,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5193,10,,,,,0.000000E+00,0.9911,10,0,338,338,,,<
TV5194,10,,,,,0.000000E+00,0.7519,10,0,338,338,,,<
TV5195,9,,,,,0.000000E+00,0.9735,9,0,332,332,,,<
TV5196,10,,,,,0.000000E+00,0.9955,10,0,338,338,,,<
TV5197,10,,,,,0.000000E+00,0.9289,10,0,338,338,,,<
TV5198,10,,,,,0.000000E+00,0.9847,10,0,338,338,,,<
TV5199,7,,,,,0.000000E+00,0.8129,7,0,309,309,,,<
TV5200,10,,,,,0.000000E+00,0.4700,10,0,338,338,,,<
TV5201,10,TV5113,10,,,8.749978E+00,0.5910,10,1,338,338,8.749978E+00,,<
TV5202,10,,,,,0.000000E+00,0.9863,10,0,338,338,,,<
TV5203,10,,,,,0.000000E+00,0.9969,10,0,338,338,,,<
TV5204,10,,,,,0.000000E+00,0.9767,10,0,338,338,,,<
TV5205,10,,,,,0.000000E+00,0.6707,10,0,338,338,,,<
TV5206,10,,,,,0.000000E+00,0.9842,10,0,338,338,,,<
TV5207,10,,,,,0.000000E+00,0.9271,10,0,338,338,,,<
TV5208,10,,,,,0.000000E+00,0.9921,10,0,338,338,,,<
TV5209,10,,,,,0.000000E+00,0.9830,10,0,338,338,,,<
TV5210,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5211,7,,,,,0.000000E+00,0.9306,7,0,309,309,,,<
TV5212,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5213,10,,,,,0.000000E+00,0.9619,10,0,338,338,,,<
TV5214,8,,,,,0.000000E+00,0.9978,10,0,321,321,,,<
TV5215,7,,,,,0.000000E+00,0.8310,7,0,309,309,,,<
TV5216,8,TV5227,9,,,7.573868E+00,0.3523,9,1,320,320,7.573868E+00,
TV5217,10,,,,,0.000000E+00,0.3557,10,0,338,338,,
TV5218,9,TV4256,10,,,8.469478E+00,0.4406,10,1,336,336,8.469478E+00,,<
TV5219,10,,,,,0.000000E+00,0.9939,10,0,338,338,,,<
TV5220,9,TV5217,10,,,7.263759E+00,0.4461,10,1,332,332,7.263759E+00,
TV5221,7,,,,,0.000000E+00,0.4827,7,0,309,309,,,<
TV5222,7,TV5232,10,,,7.296264E+00,0.6434,7,0,309,309,7.296264E+00,,<
TV5223,7,,,,,0.000000E+00,0.8632,7,0,311,311,,,<
TV5224,10,,,,,0.000000E+00,0.9404,10,0,338,338,,,<
TV5225,9,TV4293,9,,,6.734134E+00,0.3018,10,1,331,331,6.734134E+00,
TV5226,10,,,,,0.000000E+00,0.9925,10,0,338,338,,,<
TV5227,9,TV4290,9,,,7.983183E+00,0.3591,10,1,336,336,7.983183E+00,,<
TV5228,7,,,,,0.000000E+00,0.3101,7,0,311,311,,
TV5229,10,TV5225,9,,,1.527105E+01,0.7298,10,0,338,338,1.527105E+01,,<
TV5230,10,,,,,0.000000E+00,0.9192,10,0,338,338,,,<
TV5231,10,,,,,0.000000E+00,0.9457,10,0,338,338,,,<
TV5232,10,TV5227,9,,,9.366509E+00,0.7436,10,0,338,338,9.366509E+00,,<
TV5233,10,,,,,0.000000E+00,0.9950,10,0,338,338,,,<
TV5234,9,,,,,0.000000E+00,0.9546,10,0,332,332,,,<
TV5235,10,TV5257,10,,,1.285480E+01,0.5266,10,1,338,338,1.285480E+01,
TV5236,10,,,,,0.000000E+00,0.5235,10,0,338,338,,
TV5237,10,TV5238,9,,,1.168807E+01,0.6918,10,0,338,338,1.168807E+01,,<
TV5238,9,TV4290,9,,,1.434332E+01,0.6405,10,0,336,336,1.434332E+01,,<
TV5239,8,TV5237,10,,,1.065554E+01,0.7518,8,0,321,321,1.065554E+01,,<
TV5240,10,TV5237,10,,,1.187477E+01,0.9279,10,0,338,338,1.187477E+01,,<
TV5241,10,TV5242,10,TV4751,10,1.227995E+01,0.3106,10,3,338,338,4.801549E+00,2.121540E+00
TV5242,10,,,,,0.000000E+00,0.8439,10,0,338,338,,,<
TV5243,10,,,,,0.000000E+00,0.8239,10,0,338,338,,,<
TV5244,10,,,,,0.000000E+00,0.3599,10,0,338,338,,
TV5245,8,,,,,0.000000E+00,0.7078,8,0,316,316,,,<
TV5246,9,,,,,0.000000E+00,0.9180,9,0,335,335,,,<
TV5247,10,TV4307,10,,,6.900382E+00,0.6485,10,1,338,338,6.900382E+00,,<
TV5248,7,TV5235,10,,,6.770455E+00,0.4271,7,1,309,309,6.770455E+00,
TV5249,10,TV5251,10,TV5118,10,1.475611E+01,0.4452,10,3,338,338,8.803605E+00,-3.529963E+00,<
TV5250,10,,,,,0.000000E+00,0.4751,10,0,338,338,,
TV5251,10,TV5255,10,TV4571,10,1.946882E+01,0.2243,10,3,338,338,1.294815E+01,4.943422E+00,<
TV5252,10,TV5254,10,,,1.077198E+01,0.6847,10,1,338,338,1.077198E+01,,<
TV5253,10,,,,,0.000000E+00,0.9677,10,0,338,338,,,<
TV5254,10,,,,,0.000000E+00,0.3375,10,0,338,338,,
TV5255,10,TV5251,10,,,1.294815E+01,0.5212,10,1,338,338,1.294815E+01,
TV5256,10,TV5250,10,,,1.384550E+01,0.5273,10,0,338,338,1.384550E+01,
TV5257,10,TV5251,10,TV5235,10,1.967646E+01,0.2957,10,3,338,338,4.667889E+00,1.285480E+01,<
TV5258,10,,,,,0.000000E+00,0.8676,10,0,338,338,,,<
TV5259,10,,,,,0.000000E+00,0.6882,10,0,338,338,,,<
TV5260,10,,,,,0.000000E+00,0.9665,10,0,338,338,,,<
TV5261,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5262,10,TV5263,8,TV5259,10,2.170155E+01,0.5567,10,1,338,338,5.596673E+00,1.417905E+01,<
TV5263,8,TV5264,7,,,9.624809E+00,0.4643,8,0,316,316,9.624809E+00,,<
TV5264,7,TV5263,8,,,9.624809E+00,0.5145,7,0,309,309,9.624809E+00,
TV5265,7,,,,,0.000000E+00,0.9935,7,0,309,309,,,<
TV5266,10,,,,,0.000000E+00,0.9843,10,0,338,338,,,<
TV5267,7,,,,,0.000000E+00,0.7148,8,0,313,313,,,<
TV5268,10,,,,,0.000000E+00,0.4187,10,0,338,338,,
TV5269,10,,,,,0.000000E+00,0.5817,10,0,338,338,,,<
TV5270,10,,,,,0.000000E+00,0.9956,10,0,338,338,,,<
TV5271,8,,,,,0.000000E+00,0.9629,8,0,316,316,,,<
TV5272,8,,,,,0.000000E+00,0.9900,8,0,316,316,,,<
TV5273,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5274,10,TV5280,10,,,7.102129E+00,0.3894,10,2,338,338,7.102129E+00,
TV5275,10,,,,,0.000000E+00,0.9791,10,0,338,338,,,<
TV5276,6,,,,,0.000000E+00,0.9724,6,0,240,240,,,<
TV5277,9,,,,,0.000000E+00,0.6861,9,0,330,330,,,<
TV5278,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5279,10,TV5274,10,,,1.638134E+01,0.6752,10,0,338,338,1.638134E+01,
TV5280,10,TV5274,10,,,7.102129E+00,0.3241,10,2,338,338,7.102129E+00,,<
TV5281,10,TV5282,7,,,9.121421E+00,0.5464,10,0,338,338,9.121421E+00,,<
TV5282,7,,,,,0.000000E+00,0.4773,7,0,311,311,,,<
TV5283,7,,,,,0.000000E+00,0.8773,7,0,311,311,,,<
TV5284,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5285,10,,,,,0.000000E+00,0.9923,10,0,338,338,,,<
TV5286,7,,,,,0.000000E+00,0.7591,7,0,309,309,,,<
TV5287,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5288,10,,,,,0.000000E+00,0.6620,10,0,338,338,,,<
TV5289,9,,,,,0.000000E+00,1.0000,10,0,336,336,,,<
TV5290,10,,,,,0.000000E+00,0.9863,10,0,338,338,,,<
TV5291,10,,,,,0.000000E+00,0.9767,10,0,338,338,,,<
TV5292,10,,,,,0.000000E+00,0.9417,10,0,338,338,,,<
TV5293,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5294,10,,,,,0.000000E+00,0.9609,10,0,338,338,,,<
TV5295,10,,,,,0.000000E+00,0.9858,10,0,338,338,,,<
TV5296,10,,,,,0.000000E+00,0.9761,10,0,338,338,,,<
TV5297,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5298,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5299,10,,,,,0.000000E+00,0.8958,10,0,338,338,,,<
TV5300,10,,,,,0.000000E+00,0.5572,10,0,338,338,,,<
TV5301,10,,,,,0.000000E+00,0.9918,10,0,338,338,,,<
TV5302,7,,,,,0.000000E+00,0.9830,7,0,311,311,,,<
TV5303,10,TV4773,10,,,7.480722E+00,0.6736,10,1,338,338,7.480722E+00,,<
TV5304,10,,,,,0.000000E+00,0.3020,10,0,338,338,,
TV5305,10,,,,,0.000000E+00,0.8078,10,0,338,338,,,<
TV5306,10,TV5166,9,TV4817,10,1.671906E+01,0.9290,10,1,338,338,4.965833E+00,6.142784E+00,<
TV5307,10,,,,,0.000000E+00,0.9880,10,0,338,338,,,<
TV5308,7,,,,,0.000000E+00,0.4991,7,0,309,309,,,<
TV5309,7,,,,,0.000000E+00,0.9068,7,0,309,309,,,<
TV5310,10,,,,,0.000000E+00,0.4893,10,0,338,338,,,<
TV5311,9,TV5303,10,TV4266,10,2.142623E+01,0.6644,10,1,336,336,1.390827E+01,5.928391E+00,<
TV5312,10,,,,,0.000000E+00,0.9926,10,0,338,338,,,<
TV5313,9,,,,,0.000000E+00,0.7074,9,0,331,331,,,<
