Offspring,Loci Typed,Parent 1,Loci Typed,Parent 2,Loci Typed,LOD,Posterior,Common Loci Typed,Mismatches,n_f,n_m,Pair LOD Parent 1,Pair LOD Parent 2
TV4572,10,,,,,0.000000E+00,0.9944,10,0,338,338,,,<
TV4573,10,,,,,0.000000E+00,0.9722,10,0,338,338,,,<
TV4751,10,,,,,0.000000E+00,0.9858,10,0,338,338,,,<
TV4752,10,TV3228,10,,,1.246562E+01,0.7949,10,1,338,338,1.246562E+01,,<
TV4753,9,TV3228,10,,,1.034057E+01,0.7110,9,1,330,330,1.034057E+01,
TV4754,10,TV4827,9,TV4755,10,1.893137E+01,0.9814,10,2,338,338,4.401581E+00,8.495301E+00,<
TV4755,10,TV3228,10,,,8.270735E+00,0.6160,10,2,338,338,8.270735E+00,,<
TV4756,9,,,,,0.000000E+00,0.9660,9,0,332,332,,,<
TV4757,10,TV4808,6,TV3212,9,1.535619E+01,0.4180,10,1,338,338,5.580894E+00,7.695232E+00
TV4758,10,TV4757,10,,,9.222243E+00,0.7137,10,1,338,338,9.222243E+00,
TV4759,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4760,10,TV4813,9,,,1.030468E+01,0.8693,10,0,338,338,1.030468E+01,,<
TV4761,10,,,,,0.000000E+00,0.9984,10,0,338,338,,,<
TV4762,9,,,,,0.000000E+00,0.8703,9,0,330,330,,,<
TV4763,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4764,10,,,,,0.000000E+00,0.9829,10,0,338,338,,,<
TV4765,10,,,,,0.000000E+00,0.9068,10,0,338,338,,,<
TV4766,10,TV4802,10,TV4787,9,2.472328E+01,0.9671,10,0,338,338,9.944527E+00,1.119795E+01,<
TV4767,10,TV4777,6,,,7.811907E+00,0.5893,10,0,338,338,7.811907E+00,,<
TV4768,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4769,10,TV4802,10,,,1.012066E+01,0.4472,10,1,338,338,1.012066E+01,
TV4770,9,TV4776,9,,,1.026586E+01,0.7339,9,0,332,332,1.026586E+01,,<
TV4771,9,TV4774,10,,,6.517213E+00,0.5701,10,1,330,330,6.517213E+00,,<
TV4772,10,,,,,0.000000E+00,0.5545,10,0,338,338,,,<
TV4773,10,TV4776,9,,,1.208255E+01,0.5238,10,0,338,338,1.208255E+01,,<
TV4774,10,TV4760,10,,,7.463213E+00,0.6596,10,1,338,338,7.463213E+00,,<
TV4775,10,TV4777,6,,,8.503972E+00,0.6573,10,0,338,338,8.503972E+00,,<
TV4776,9,TV4773,10,,,1.208255E+01,0.4715,9,0,332,332,1.208255E+01,
TV4777,6,,,,,0.000000E+00,0.3311,6,0,240,240,,
TV4778,10,TV4777,6,TV4777,6,2.070085E+01,0.7128,10,0,338,338,1.060613E+01,1.060613E+01
TV4779,9,TV4795,10,TV2753,9,1.382366E+01,0.2914,9,1,330,330,6.198545E+00,6.453465E+00,<
TV4780,10,,,,,0.000000E+00,0.4496,10,0,338,338,,
TV4781,10,,,,,0.000000E+00,0.7429,10,0,338,338,,,<
TV4782,10,,,,,0.000000E+00,0.4541,10,0,338,338,,,<
TV4783,10,,,,,0.000000E+00,0.9468,10,0,338,338,,,<
TV4784,9,,,,,0.000000E+00,0.7470,9,0,332,332,,,<
TV4785,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4786,10,TV4795,10,,,7.744037E+00,0.4361,10,0,338,338,7.744037E+00,
TV4787,9,,,,,0.000000E+00,0.8693,9,0,335,335,,,<
TV4788,10,,,,,0.000000E+00,0.9547,10,0,338,338,,,<
TV4789,10,TV4802,10,,,1.601151E+01,0.8236,10,0,338,338,1.601151E+01,
TV4790,10,,,,,0.000000E+00,0.9675,10,0,338,338,,,<
TV4791,10,,,,,0.000000E+00,0.5332,10,0,338,338,,
TV4792,9,,,,,0.000000E+00,0.8853,9,0,331,331,,,<
TV4793,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4794,10,,,,,0.000000E+00,0.9717,10,0,338,338,,,<
TV4795,10,TV4786,10,,,7.744037E+00,0.4507,10,0,338,338,7.744037E+00,,<
TV4796,10,,,,,0.000000E+00,0.3211,10,0,338,338,,
TV4797,10,,,,,0.000000E+00,0.5869,10,0,338,338,,,<
TV4798,10,,,,,0.000000E+00,0.3957,10,0,338,338,,
TV4799,9,,,,,0.000000E+00,0.9944,9,0,332,332,,,<
TV4800,10,,,,,0.000000E+00,0.8899,10,0,338,338,,,<
TV4801,9,,,,,0.000000E+00,0.9922,9,0,332,332,,,<
TV4802,10,TV4807,9,,,1.137709E+01,0.3466,10,0,338,338,1.137709E+01,
TV4804,10,,,,,0.000000E+00,0.8557,10,0,338,338,,,<
TV4805,10,TV4802,10,,,1.061354E+01,0.7991,10,0,338,338,1.061354E+01,,<
TV4806,10,,,,,0.000000E+00,0.9729,10,0,338,338,,,<
TV4807,9,TV4802,10,,,1.137709E+01,0.6216,9,0,332,332,1.137709E+01,,<
TV4808,6,,,,,0.000000E+00,0.4996,7,0,274,274,,,<
TV4809,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4810,10,,,,,0.000000E+00,0.8649,10,0,338,338,,,<
TV4811,10,TV4826,9,,,1.809019E+01,0.5787,10,0,338,338,1.809019E+01,,<
TV4812,9,,,,,0.000000E+00,0.9989,10,0,336,336,,,<
TV4813,9,TV5200,10,TV4817,10,1.727931E+01,0.7739,9,1,332,332,7.180521E+00,6.818535E+00,<
TV4814,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV4816,8,,,,,0.000000E+00,0.9996,9,0,329,329,,,<
TV4817,10,,,,,0.000000E+00,0.8247,10,0,338,338,,,<
TV4818,9,,,,,0.000000E+00,0.7875,10,0,336,336,,,<
TV4819,9,,,,,0.000000E+00,0.7666,9,0,330,330,,,<
TV4820,10,,,,,0.000000E+00,0.9791,10,0,338,338,,,<
TV4821,10,,,,,0.000000E+00,0.5071,10,0,338,338,,,<
TV4822,9,,,,,0.000000E+00,0.6144,10,0,336,336,,,<
TV4823,10,TV4810,10,TV4796,10,2.670173E+01,0.9541,10,1,338,338,5.923829E+00,1.639859E+01,<
TV4824,10,,,,,0.000000E+00,0.9979,10,0,338,338,,,<
TV4825,9,,,,,0.000000E+00,0.9098,9,0,332,332,,,<
TV4826,9,TV4811,10,,,1.809019E+01,0.4102,10,0,336,336,1.809019E+01,
TV4827,9,TV4776,9,,,6.307242E+00,0.5252,9,1,330,330,6.307242E+00,
TV4828,9,,,,,0.000000E+00,0.5724,9,0,330,330,,,<
TV4829,10,,,,,0.000000E+00,0.6712,10,0,338,338,,,<
TV4830,10,,,,,0.000000E+00,0.3224,10,0,338,338,,
TV4831,10,,,,,0.000000E+00,0.9240,10,0,338,338,,,<
TV4832,10,,,,,0.000000E+00,0.9855,10,0,338,338,,,<
TV4833,10,TV4830,10,,,1.166698E+01,0.6814,10,0,338,338,1.166698E+01,
TV4834,9,,,,,0.000000E+00,0.9935,10,0,332,332,,,<
TV4835,10,TV4796,10,,,7.764954E+00,0.6061,10,2,338,338,7.764954E+00,
TV4836,9,,,,,0.000000E+00,0.9411,10,0,332,332,,,<
TV4837,10,,,,,0.000000E+00,0.8250,10,0,338,338,,,<
TV4838,10,,,,,0.000000E+00,0.9636,10,0,338,338,,,<
TV4839,10,TV4832,10,TV4537,10,1.283526E+01,0.6183,10,3,338,338,2.590040E+00,4.657383E+00,<
TV5001,9,,,,,0.000000E+00,0.9433,9,0,330,330,,,<
TV5002,10,TV2033,9,,,6.555761E+00,0.5383,10,1,338,338,6.555761E+00,,<
TV5019,9,TV5024,9,,,7.802101E+00,0.4332,9,1,330,330,7.802101E+00,
TV5020,7,,,,,0.000000E+00,0.9404,7,0,311,311,,,<
TV5021,7,,,,,0.000000E+00,0.9200,7,0,311,311,,,<
TV5022,6,,,,,0.000000E+00,0.4943,6,0,267,267,,,<
TV5023,9,,,,,0.000000E+00,0.6774,10,0,332,332,,,<
TV5024,9,TV5019,9,,,7.802101E+00,0.3285,10,1,332,332,7.802101E+00,,<
TV5025,10,,,,,0.000000E+00,0.6842,10,0,338,338,,,<
TV5026,10,,,,,0.000000E+00,0.6830,10,0,338,338,,,<
TV5028,7,,,,,0.000000E+00,0.4181,7,0,311,311,,,<
TV5029,7,TV5028,7,TV5028,7,1.613333E+01,0.3823,7,1,311,311,7.357393E+00,7.357393E+00,<
TV5030,8,,,,,0.000000E+00,1.0000,8,0,320,320,,,<
TV5031,10,,,,,0.000000E+00,0.7795,10,0,338,338,,,<
TV5032,10,TV5075,10,,,7.795036E+00,0.3705,10,1,338,338,7.795036E+00,,<
TV5033,8,,,,,0.000000E+00,0.7493,8,0,320,320,,,<
TV5034,9,,,,,0.000000E+00,0.9896,9,0,332,332,,,<
TV5035,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5037,10,TV5268,10,,,7.981271E+00,0.5532,10,1,338,338,7.981271E+00,,<
TV5038,10,,,,,0.000000E+00,0.7158,10,0,338,338,,,<
TV5039,9,TV5080,9,,,9.922836E+00,0.6183,10,0,331,331,9.922836E+00,,<
TV5040,10,,,,,0.000000E+00,0.9871,10,0,338,338,,,<
TV5041,10,TV5051,6,,,8.809047E+00,0.5305,10,0,338,338,8.809047E+00,,<
TV5042,10,,,,,0.000000E+00,0.9874,10,0,338,338,,,<
TV5043,9,,,,,0.000000E+00,0.5556,10,0,331,331,,
TV5044,10,,,,,0.000000E+00,0.9976,10,0,338,338,,,<
TV5045,10,TV3026,9,,,7.734085E+00,0.7781,10,1,338,338,7.734085E+00,,<
TV5046,10,,,,,0.000000E+00,0.9001,10,0,338,338,,,<
TV5047,10,,,,,0.000000E+00,0.9475,10,0,338,338,,,<
TV5048,9,,,,,0.000000E+00,0.6969,10,0,336,336,,,<
TV5049,10,TV5052,10,,,1.613938E+01,0.5359,10,0,338,338,1.613938E+01,
TV5050,10,,,,,0.000000E+00,0.9518,10,0,338,338,,,<
TV5051,6,TV5041,10,,,8.809047E+00,0.3972,6,0,240,240,8.809047E+00,
TV5052,10,,,,,0.000000E+00,0.4737,10,0,338,338,,
TV5054,7,,,,,0.000000E+00,0.5694,7,0,311,311,,,<
TV5055,7,,,,,0.000000E+00,0.9801,7,0,311,311,,,<
TV5056,10,TV5063,10,,,7.517166E+00,0.5153,10,1,338,338,7.517166E+00,,<
TV5057,9,,,,,0.000000E+00,0.8515,10,0,332,332,,,<
TV5058,10,,,,,0.000000E+00,0.9947,10,0,338,338,,,<
TV5059,10,TV3234,10,,,1.271140E+01,0.4930,10,1,338,338,1.271140E+01,
TV5062,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5063,10,,,,,0.000000E+00,0.4553,10,0,338,338,,,<
TV5064,9,TV5185,6,TV2795,10,1.312246E+01,0.4085,10,1,331,331,4.237790E+00,5.326927E+00,<
TV5065,10,,,,,0.000000E+00,0.5680,10,0,338,338,,
TV5066,10,,,,,0.000000E+00,0.9841,10,0,338,338,,,<
TV5067,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5068,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5069,7,,,,,0.000000E+00,0.9692,7,0,311,311,,,<
TV5071,10,,,,,0.000000E+00,0.5948,10,0,338,338,,,<
TV5073,10,,,,,0.000000E+00,0.9547,10,0,338,338,,,<
TV5074,7,,,,,0.000000E+00,0.9613,7,0,311,311,,,<
TV5075,10,TV5032,10,,,7.795036E+00,0.4284,10,1,338,338,7.795036E+00,
TV5076,7,TV5080,9,,,9.568201E+00,0.5545,8,0,301,301,9.568201E+00,
TV5077,9,,,,,0.000000E+00,0.7958,10,0,335,335,,,<
TV5078,6,,,,,0.000000E+00,0.9729,6,0,240,240,,,<
TV5079,10,,,,,0.000000E+00,0.8435,10,0,338,338,,,<
TV5080,9,TV2004,10,,,7.889235E+00,0.3567,9,0,331,331,7.889235E+00,
TV5081,10,TV5071,10,TV3049,10,2.159975E+01,0.8554,10,1,338,338,5.573940E+00,1.278624E+01,<
TV5082,10,,,,,0.000000E+00,0.4770,10,0,338,338,,
TV5083,6,,,,,0.000000E+00,0.9529,7,0,222,222,,,<
TV5084,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5085,10,,,,,0.000000E+00,0.9866,10,0,338,338,,,<
TV5086,9,,,,,0.000000E+00,1.0000,10,0,336,336,,,<
TV5088,9,,,,,0.000000E+00,0.6490,9,0,336,336,,,<
TV5111,7,,,,,0.000000E+00,0.4720,7,0,309,309,,,<
TV5112,7,,,,,0.000000E+00,0.3873,7,0,309,309,,,<
TV5113,10,,,,,0.000000E+00,0.3934,10,0,338,338,,
TV5114,7,,,,,0.000000E+00,0.6909,7,0,309,309,,,<
TV5115,9,,,,,0.000000E+00,0.7735,10,0,332,332,,,<
TV5116,7,,,,,0.000000E+00,0.2829,7,0,311,311,,
TV5117,10,TV5119,10,,,7.805246E+00,0.5837,10,1,338,338,7.805246E+00,,<
TV5118,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5119,10,,,,,0.000000E+00,0.3555,10,0,338,338,,
TV5120,7,TV4536,10,TV4501,9,1.687762E+01,0.8234,7,1,309,309,6.400027E+00,7.593466E+00,<
TV5121,9,TV4780,10,,,1.084934E+01,0.5501,9,0,330,330,1.084934E+01,
TV5122,10,,,,,0.000000E+00,0.9957,10,0,338,338,,,<
TV5123,7,,,,,0.000000E+00,0.5981,7,0,309,309,,,<
TV5124,10,TV4517,10,,,1.038408E+01,0.5185,10,1,338,338,1.038408E+01,,<
TV5125,8,,,,,0.000000E+00,0.4980,8,0,310,310,,,<
TV5126,10,,,,,0.000000E+00,0.9135,10,0,338,338,,,<
TV5127,10,,,,,0.000000E+00,0.9647,10,0,338,338,,,<
TV5128,10,,,,,0.000000E+00,0.7210,10,0,338,338,,,<
TV5129,7,TV4513,10,,,8.094721E+00,0.5705,7,0,311,311,8.094721E+00,
TV5130,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5131,10,TV4525,9,,,1.917231E+01,0.8283,10,0,338,338,1.917231E+01,,<
TV5132,10,TV4259,9,,,7.263993E+00,0.6548,10,1,338,338,7.263993E+00,,<
TV5138,9,TV4254,9,,,1.160131E+01,0.7097,9,1,336,336,1.160131E+01,,<
TV5139,9,TV4256,10,,,1.371764E+01,0.4029,9,0,336,336,1.371764E+01,,<
TV5140,10,,,,,0.000000E+00,0.7935,10,0,338,338,,,<
TV5143,9,TV4798,10,,,7.212101E+00,0.4771,9,1,332,332,7.212101E+00,,<
TV5144,7,,,,,0.000000E+00,0.9559,7,0,309,309,,,<
TV5145,10,TV5167,10,,,1.359394E+01,0.5411,10,0,338,338,1.359394E+01,
TV5146,7,,,,,0.000000E+00,0.8139,7,0,311,311,,,<
TV5147,10,,,,,0.000000E+00,0.8734,10,0,338,338,,,<
TV5148,7,TV5147,10,TV2772,7,2.213247E+01,0.8146,7,0,311,311,1.323606E+01,6.175828E+00,<
TV5149,9,,,,,0.000000E+00,0.9647,10,0,332,332,,,<
TV5150,10,,,,,0.000000E+00,0.9984,10,0,338,338,,,<
TV5151,10,,,,,0.000000E+00,0.9858,10,0,338,338,,,<
TV5154,6,,,,,0.000000E+00,0.9891,6,0,240,240,,,<
TV5156,9,,,,,0.000000E+00,0.9535,9,0,332,332,,,<
TV5157,10,TV5156,9,TV5156,9,3.379065E+01,1.0000,10,0,338,338,1.770936E+01,1.770936E+01,<
TV5163,10,,,,,0.000000E+00,0.9900,10,0,338,338,,,<
TV5164,7,,,,,0.000000E+00,0.9420,7,0,311,311,,,<
TV5165,9,,,,,0.000000E+00,0.8765,10,0,331,331,,,<
TV5166,9,,,,,0.000000E+00,0.7928,9,0,332,332,,,<
TV5167,10,TV5145,10,,,1.359394E+01,0.4541,10,0,338,338,1.359394E+01,,<
TV5168,9,TV5169,7,,,7.155656E+00,0.4217,10,1,331,331,7.155656E+00,,<
TV5169,7,,,,,0.000000E+00,0.3592,7,0,311,311,,,<
TV5171,9,,,,,0.000000E+00,0.9932,9,0,331,331,,,<
TV5172,10,,,,,0.000000E+00,0.4780,10,0,338,338,,,<
TV5173,9,,,,,0.000000E+00,0.9929,10,0,332,332,,,<
TV5174,10,,,,,0.000000E+00,0.7473,10,0,338,338,,,<
TV5175,10,,,,,0.000000E+00,0.5403,10,0,338,338,,
TV5176,9,TV5175,10,TV5175,10,3.353767E+01,1.0000,9,0,330,330,1.765296E+01,1.765296E+01,<
TV5177,9,,,,,0.000000E+00,0.4044,10,0,332,332,,
TV5178,10,,,,,0.000000E+00,0.7648,10,0,338,338,,,<
TV5179,10,,,,,0.000000E+00,0.9952,10,0,338,338,,,<
TV5180,10,,,,,0.000000E+00,0.8816,10,0,338,338,,,<
TV5181,10,,,,,0.000000E+00,0.9864,10,0,338,338,,,<
TV5182,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5183,10,,,,,0.000000E+00,0.9946,10,0,338,338,,,<
TV5184,10,,,,,0.000000E+00,0.9945,10,0,338,338,,,<
TV5185,6,TV5024,9,,,7.066737E+00,0.3566,7,0,272,272,7.066737E+00,,<
TV5186,9,,,,,0.000000E+00,0.8784,9,0,332,332,,,<
TV5187,7,,,,,0.000000E+00,0.9364,7,0,311,311,,,<
TV5189,9,,,,,0.000000E+00,0.9945,10,0,332,332,,,<
TV5190,6,,,,,0.000000E+00,0.9328,6,0,240,240,,,<
TV5192,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5193,10,,,,,0.000000E+00,0.9934,10,0,338,338,,,<
TV5194,10,,,,,0.000000E+00,0.7547,10,0,338,338,,,<
TV5195,9,,,,,0.000000E+00,0.9766,9,0,332,332,,,<
TV5196,10,,,,,0.000000E+00,0.9976,10,0,338,338,,,<
TV5197,10,,,,,0.000000E+00,0.9290,10,0,338,338,,,<
TV5198,10,,,,,0.000000E+00,0.9918,10,0,338,338,,,<
TV5199,7,,,,,0.000000E+00,0.7833,7,0,309,309,,,<
TV5200,10,,,,,0.000000E+00,0.4754,10,0,338,338,,,<
TV5201,10,TV5113,10,,,8.749978E+00,0.5713,10,1,338,338,8.749978E+00,,<
TV5202,10,,,,,0.000000E+00,0.9867,10,0,338,338,,,<
TV5203,10,,,,,0.000000E+00,0.9980,10,0,338,338,,,<
TV5204,10,,,,,0.000000E+00,0.9740,10,0,338,338,,,<
TV5205,10,,,,,0.000000E+00,0.6745,10,0,338,338,,,<
TV5206,10,,,,,0.000000E+00,0.9852,10,0,338,338,,,<
TV5207,10,,,,,0.000000E+00,0.9309,10,0,338,338,,,<
TV5208,10,,,,,0.000000E+00,0.9925,10,0,338,338,,,<
TV5209,10,,,,,0.000000E+00,0.9811,10,0,338,338,,,<
TV5210,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5211,7,,,,,0.000000E+00,0.9202,7,0,309,309,,,<
TV5212,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5213,10,,,,,0.000000E+00,0.9601,10,0,338,338,,,<
TV5214,8,,,,,0.000000E+00,0.9968,10,0,321,321,,,<
TV5215,7,,,,,0.000000E+00,0.8220,7,0,309,309,,,<
TV5216,8,TV5227,9,,,7.573868E+00,0.3680,9,1,320,320,7.573868E+00,
TV5217,10,,,,,0.000000E+00,0.3745,10,0,338,338,,
TV5218,9,TV4256,10,,,8.469478E+00,0.4849,10,1,336,336,8.469478E+00,
TV5219,10,,,,,0.000000E+00,0.9926,10,0,338,338,,,<
TV5220,9,TV5217,10,,,7.263759E+00,0.4637,10,1,332,332,7.263759E+00,
TV5221,7,TV4531,10,,,8.795620E+00,0.4905,7,0,309,309,8.795620E+00,
TV5222,7,TV5232,10,,,7.296264E+00,0.6351,7,0,309,309,7.296264E+00,,<
TV5223,7,,,,,0.000000E+00,0.8645,7,0,311,311,,,<
TV5224,10,,,,,0.000000E+00,0.9373,10,0,338,338,,,<
TV5225,9,TV4293,9,,,6.734134E+00,0.3273,10,1,331,331,6.734134E+00,
TV5226,10,,,,,0.000000E+00,0.9984,10,0,338,338,,,<
TV5227,9,TV4290,9,,,7.983183E+00,0.3196,10,1,336,336,7.983183E+00,,<
TV5228,7,,,,,0.000000E+00,0.3157,7,0,311,311,,
TV5229,10,TV5225,9,,,1.527105E+01,0.7495,10,0,338,338,1.527105E+01,,<
TV5230,10,,,,,0.000000E+00,0.9228,10,0,338,338,,,<
TV5231,10,,,,,0.000000E+00,0.9428,10,0,338,338,,,<
TV5232,10,TV5227,9,,,9.366509E+00,0.7005,10,0,338,338,9.366509E+00,,<
TV5233,10,,,,,0.000000E+00,0.9953,10,0,338,338,,,<
TV5234,9,,,,,0.000000E+00,0.9429,10,0,332,332,,,<
TV5235,10,TV5257,10,,,1.285480E+01,0.4694,10,1,338,338,1.285480E+01,
TV5236,10,,,,,0.000000E+00,0.5211,10,0,338,338,,
TV5237,10,TV5238,9,,,1.168807E+01,0.6451,10,0,338,338,1.168807E+01,,<
TV5238,9,TV4290,9,,,1.434332E+01,0.5746,10,0,336,336,1.434332E+01,,<
TV5239,8,TV5237,10,,,1.065554E+01,0.7475,8,0,321,321,1.065554E+01,,<
TV5240,10,TV5237,10,,,1.187477E+01,0.9131,10,0,338,338,1.187477E+01,,<
TV5241,10,TV5242,10,TV4751,10,1.227995E+01,0.3869,10,3,338,338,4.801549E+00,2.121540E+00
TV5242,10,,,,,0.000000E+00,0.8632,10,0,338,338,,,<
TV5243,10,,,,,0.000000E+00,0.8104,10,0,338,338,,,<
TV5244,10,,,,,0.000000E+00,0.3723,10,0,338,338,,
TV5245,8,,,,,0.000000E+00,0.7055,8,0,316,316,,,<
TV5246,9,,,,,0.000000E+00,0.9234,9,0,335,335,,,<
TV5247,10,TV4307,10,,,6.900382E+00,0.6571,10,1,338,338,6.900382E+00,,<
TV5248,7,TV5235,10,,,6.770455E+00,0.4395,7,1,309,309,6.770455E+00,
TV5249,10,TV5251,10,TV5118,10,1.475611E+01,0.4552,10,3,338,338,8.803605E+00,-3.529963E+00,<
TV5250,10,TV5256,10,,,1.384550E+01,0.5333,10,0,338,338,1.384550E+01,,<
TV5251,10,TV5255,10,TV4571,10,1.946882E+01,0.2310,10,3,338,338,1.294815E+01,4.943422E+00,<
TV5252,10,TV5254,10,,,1.077198E+01,0.6973,10,1,338,338,1.077198E+01,,<
TV5253,10,,,,,0.000000E+00,0.9669,10,0,338,338,,,<
TV5254,10,TV5251,10,,,6.370414E+00,0.3463,10,2,338,338,6.370414E+00,,<
TV5255,10,TV5251,10,,,1.294815E+01,0.4988,10,1,338,338,1.294815E+01,
TV5256,10,,,,,0.000000E+00,0.4874,10,0,338,338,,,<
TV5257,10,TV5251,10,TV5235,10,1.967646E+01,0.3138,10,3,338,338,4.667889E+00,1.285480E+01,<
TV5258,10,,,,,0.000000E+00,0.8626,10,0,338,338,,,<
TV5259,10,,,,,0.000000E+00,0.6772,10,0,338,338,,,<
TV5260,10,,,,,0.000000E+00,0.9643,10,0,338,338,,,<
TV5261,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5262,10,TV5263,8,TV5259,10,2.170155E+01,0.5547,10,1,338,338,5.596673E+00,1.417905E+01,<
TV5263,8,,,,,0.000000E+00,0.4418,8,0,316,316,,
TV5264,7,TV5263,8,,,9.624809E+00,0.5420,7,0,309,309,9.624809E+00,
TV5265,7,,,,,0.000000E+00,0.9910,7,0,309,309,,,<
TV5266,10,,,,,0.000000E+00,0.9824,10,0,338,338,,,<
TV5267,7,,,,,0.000000E+00,0.7017,8,0,313,313,,,<
TV5268,10,,,,,0.000000E+00,0.4277,10,0,338,338,,,<
TV5269,10,,,,,0.000000E+00,0.5796,10,0,338,338,,,<
TV5270,10,,,,,0.000000E+00,0.9896,10,0,338,338,,,<
TV5271,8,,,,,0.000000E+00,0.9647,8,0,316,316,,,<
TV5272,8,,,,,0.000000E+00,0.9917,8,0,316,316,,,<
TV5273,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5274,10,TV5280,10,,,7.102129E+00,0.4168,10,2,338,338,7.102129E+00,
TV5275,10,,,,,0.000000E+00,0.9815,10,0,338,338,,,<
TV5276,6,,,,,0.000000E+00,0.9774,6,0,240,240,,,<
TV5277,9,,,,,0.000000E+00,0.6847,9,0,330,330,,,<
TV5278,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5279,10,TV5274,10,,,1.638134E+01,0.6835,10,0,338,338,1.638134E+01,,<
TV5280,10,TV5274,10,,,7.102129E+00,0.3412,10,2,338,338,7.102129E+00,,<
TV5281,10,TV5282,7,,,9.121421E+00,0.5189,10,0,338,338,9.121421E+00,,<
TV5282,7,,,,,0.000000E+00,0.4756,7,0,311,311,,,<
TV5283,7,,,,,0.000000E+00,0.8640,7,0,311,311,,,<
TV5284,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5285,10,,,,,0.000000E+00,0.9907,10,0,338,338,,,<
TV5286,7,,,,,0.000000E+00,0.7655,7,0,309,309,,,<
TV5287,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5288,10,,,,,0.000000E+00,0.6865,10,0,338,338,,,<
TV5289,9,,,,,0.000000E+00,1.0000,10,0,336,336,,,<
TV5290,10,,,,,0.000000E+00,0.9871,10,0,338,338,,,<
TV5291,10,,,,,0.000000E+00,0.9708,10,0,338,338,,,<
TV5292,10,,,,,0.000000E+00,0.9404,10,0,338,338,,,<
TV5293,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5294,10,,,,,0.000000E+00,0.9608,10,0,338,338,,,<
TV5295,10,,,,,0.000000E+00,0.9811,10,0,338,338,,,<
TV5296,10,,,,,0.000000E+00,0.9796,10,0,338,338,,,<
TV5297,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5298,10,,,,,0.000000E+00,1.0000,10,0,338,338,,,<
TV5299,10,,,,,0.000000E+00,0.8993,10,0,338,338,,,<
TV5300,10,,,,,0.000000E+00,0.5515,10,0,338,338,,,<
TV5301,10,,,,,0.000000E+00,0.9922,10,0,338,338,,,<
TV5302,7,,,,,0.000000E+00,0.9826,7,0,311,311,,,<
TV5303,10,TV4773,10,,,7.480722E+00,0.4866,10,1,338,338,7.480722E+00,,<
TV5304,10,,,,,0.000000E+00,0.3136,10,0,338,338,,
TV5305,10,,,,,0.000000E+00,0.8157,10,0,338,338,,,<
TV5306,10,TV5166,9,TV4817,10,1.671906E+01,0.9339,10,1,338,338,4.965833E+00,6.142784E+00,<
TV5307,10,,,,,0.000000E+00,0.9849,10,0,338,338,,,<
TV5308,7,,,,,0.000000E+00,0.5126,7,0,309,309,,,<
TV5309,7,,,,,0.000000E+00,0.9017,7,0,309,309,,,<
TV5310,10,,,,,0.000000E+00,0.4891,10,0,338,338,,,<
TV5311,9,TV5303,10,TV4266,10,2.142623E+01,0.5057,10,1,336,336,1.390827E+01,5.928391E+00,<
TV5312,10,,,,,0.000000E+00,0.9871,10,0,338,338,,,<
TV5313,9,,,,,0.000000E+00,0.7137,9,0,331,331,,,<
