Offspring,Loci Typed,Parent 1,Loci Typed,Parent 2,Loci Typed,LOD,Posterior,Common Loci Typed,Mismatches,n_f,n_m,Pair LOD Parent 1,Pair LOD Parent 2
TV3020,9,,,,,0.000000E+00,0.4097,9,0,339,339,,
TV3022,10,,,,,0.000000E+00,0.5752,10,0,344,344,,,<
TV3023,10,,,,,0.000000E+00,0.9606,10,0,344,344,,,<
TV3026,9,TV3036,10,TV3030,10,2.897195E+01,0.7444,10,0,343,343,1.070577E+01,1.564698E+01,<
TV3027,10,TV3030,10,,,1.147266E+01,0.3504,10,0,344,344,1.147266E+01,,<
TV3028,10,,,,,0.000000E+00,0.9946,10,0,344,344,,,<
TV3029,10,TV3026,9,,,1.488571E+01,0.8670,10,0,344,344,1.488571E+01,,<
TV3030,10,,,,,0.000000E+00,0.4439,10,0,344,344,,,<
TV3031,8,,,,,0.000000E+00,0.3790,8,0,323,323,,,<
TV3033,9,TV3034,7,,,1.495198E+01,0.6663,10,0,339,339,1.495198E+01,,<
TV3034,7,,,,,0.000000E+00,0.3382,10,0,317,317,,,<
TV3035,10,,,,,0.000000E+00,0.9411,10,0,344,344,,,<
TV3036,10,,,,,0.000000E+00,0.7302,10,0,344,344,,,<
TV3037,10,TV3038,6,,,1.044884E+01,0.4566,10,0,344,344,1.044884E+01,
TV3038,6,,,,,0.000000E+00,0.3385,6,0,246,246,,
TV3041,10,,,,,0.000000E+00,0.4785,10,0,344,344,,
TV3043,9,,,,,0.000000E+00,0.4699,9,0,337,337,,,<
TV3044,10,,,,,0.000000E+00,0.9976,10,0,344,344,,,<
TV3046,9,,,,,0.000000E+00,0.9306,9,0,342,342,,,<
TV3047,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV3048,10,,,,,0.000000E+00,0.9863,10,0,344,344,,,<
TV3049,10,TV3042,10,TV3240,10,2.623350E+01,0.6417,10,0,344,344,1.281098E+01,1.190436E+01,<
TV3050,10,TV3055,10,,,1.305606E+01,0.4769,10,1,344,344,1.305606E+01,,<
TV3051,10,,,,,0.000000E+00,0.7864,10,0,344,344,,,<
TV3053,8,,,,,0.000000E+00,0.7409,8,0,327,327,,,<
TV3055,10,TV3050,10,,,1.305606E+01,0.4805,10,1,344,344,1.305606E+01,
TV3056,10,TV3055,10,TV3049,10,1.937894E+01,0.8659,10,2,344,344,6.582188E+00,1.028171E+01,<
TV3202,10,TV3203,10,,,1.513808E+01,0.5135,10,0,344,344,1.513808E+01,
TV3203,10,TV3202,10,,,1.513808E+01,0.4594,10,0,344,344,1.513808E+01,,<
TV3208,10,TV5073,10,TV3214,10,1.268179E+01,0.6133,10,3,344,344,2.227404E+00,3.777174E+00,<
TV3209,10,TV3011,10,,,7.620621E+00,0.6674,10,1,344,344,7.620621E+00,,<
TV3211,10,TV3213,10,,,1.039501E+01,0.4085,10,1,344,344,1.039501E+01,,<
TV3213,10,TV3211,10,,,1.039501E+01,0.5546,10,1,344,344,1.039501E+01,
TV3215,9,,,,,0.000000E+00,0.5303,9,0,339,339,,,<
TV3216,9,,,,,0.000000E+00,0.4151,9,0,339,339,,
TV3218,10,TV5280,10,,,7.067462E+00,0.5197,10,1,344,344,7.067462E+00,,<
TV3230,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV3231,10,TV3017,10,,,7.202917E+00,0.4111,10,1,344,344,7.202917E+00,,<
TV3232,9,,,,,0.000000E+00,0.9882,10,0,343,343,,,<
TV3240,10,,,,,0.000000E+00,0.4355,10,0,344,344,,,<
TV3245,10,,,,,0.000000E+00,0.9928,10,0,344,344,,,<
TV4271,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4285,7,,,,,0.000000E+00,0.6098,8,0,307,307,,,<
TV4317,10,,,,,0.000000E+00,0.9849,10,0,344,344,,,<
TV4319,10,TV5244,10,,,6.645868E+00,0.4323,10,1,344,344,6.645868E+00,,<
TV4320,9,,,,,0.000000E+00,0.5021,10,0,337,337,,
TV4322,7,,,,,0.000000E+00,0.4036,7,0,316,316,,,<
TV4501,9,,,,,0.000000E+00,0.8366,9,0,339,339,,,<
TV4523,10,,,,,0.000000E+00,0.7897,10,0,344,344,,,<
TV4529,10,,,,,0.000000E+00,0.6139,10,0,344,344,,,<
TV4542,10,,,,,0.000000E+00,0.8959,10,0,344,344,,,<
TV4543,9,,,,,0.000000E+00,0.9341,10,0,337,337,,,<
TV4560,10,,,,,0.000000E+00,0.6278,10,0,344,344,,
TV4561,8,,,,,0.000000E+00,0.9801,8,0,317,317,,,<
TV4566,10,,,,,0.000000E+00,0.4848,10,0,344,344,,
TV4569,10,,,,,0.000000E+00,0.6497,10,0,344,344,,,<
TV4573,10,,,,,0.000000E+00,0.9688,10,0,344,344,,,<
TV4751,10,,,,,0.000000E+00,0.9786,10,0,344,344,,,<
TV4756,9,,,,,0.000000E+00,0.9633,9,0,339,339,,,<
TV4767,10,TV4777,6,,,7.846683E+00,0.5248,10,0,344,344,7.846683E+00,,<
TV4777,6,,,,,0.000000E+00,0.2607,6,0,246,246,,,<
TV4779,9,TV2753,9,TV4795,10,1.370031E+01,0.2873,9,1,337,337,6.403617E+00,6.132587E+00,<
TV4782,10,,,,,0.000000E+00,0.4555,10,0,344,344,,,<
TV4788,10,,,,,0.000000E+00,0.9614,10,0,344,344,,,<
TV4792,9,,,,,0.000000E+00,0.8677,9,0,337,337,,,<
TV4794,10,,,,,0.000000E+00,0.9805,10,0,344,344,,,<
TV5002,10,TV2033,9,,,6.603816E+00,0.5598,10,1,344,344,6.603816E+00,,<
TV5019,9,TV5024,9,,,7.866607E+00,0.4185,9,1,337,337,7.866607E+00,
TV5020,7,,,,,0.000000E+00,0.9262,7,0,317,317,,,<
TV5021,7,,,,,0.000000E+00,0.9254,7,0,317,317,,,<
TV5023,9,,,,,0.000000E+00,0.7070,10,0,339,339,,,<
TV5024,9,TV5019,9,,,7.866607E+00,0.3538,10,1,339,339,7.866607E+00,,<
TV5028,7,TV5032,10,TV5029,7,1.376836E+01,0.3781,7,1,317,317,5.673191E+00,7.410715E+00,<
TV5029,7,TV5075,10,TV2004,10,1.338902E+01,0.2526,7,1,317,317,6.604603E+00,1.457117E+00
TV5031,10,,,,,0.000000E+00,0.7832,10,0,344,344,,,<
TV5032,10,TV5075,10,,,7.892122E+00,0.3723,10,1,344,344,7.892122E+00,
TV5033,8,,,,,0.000000E+00,0.6880,8,0,327,327,,,<
TV5034,9,,,,,0.000000E+00,0.9887,9,0,339,339,,,<
TV5037,10,TV5268,10,,,7.919576E+00,0.5338,10,1,344,344,7.919576E+00,,<
TV5039,9,TV5080,9,,,9.943137E+00,0.5836,10,0,337,337,9.943137E+00,,<
TV5041,10,TV5051,6,,,8.821507E+00,0.5114,10,0,344,344,8.821507E+00,,<
TV5042,10,,,,,0.000000E+00,0.9885,10,0,344,344,,,<
TV5043,9,,,,,0.000000E+00,0.5281,10,0,337,337,,
TV5045,10,TV3026,9,,,7.776188E+00,0.7608,10,1,344,344,7.776188E+00,,<
TV5046,10,,,,,0.000000E+00,0.8851,10,0,344,344,,,<
TV5047,10,,,,,0.000000E+00,0.9495,10,0,344,344,,,<
TV5048,9,,,,,0.000000E+00,0.6845,10,0,343,343,,,<
TV5049,10,,,,,0.000000E+00,0.4839,10,0,344,344,,
TV5050,10,,,,,0.000000E+00,0.9582,10,0,344,344,,,<
TV5051,6,TV5041,10,,,8.821507E+00,0.4256,6,0,246,246,8.821507E+00,
TV5052,10,TV5053,10,TV5049,10,3.384180E+01,0.5245,10,0,344,344,2.134669E+01,1.578376E+01
TV5053,10,TV5052,10,TV5049,10,3.384180E+01,0.4735,10,0,344,344,2.134669E+01,1.578376E+01,<
TV5055,7,,,,,0.000000E+00,0.9821,7,0,317,317,,,<
TV5056,10,TV5063,10,,,7.530755E+00,0.5083,10,1,344,344,7.530755E+00,,<
TV5062,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5064,9,TV2795,10,TV5185,6,1.315240E+01,0.4053,10,1,337,337,5.394850E+00,4.202849E+00,<
TV5065,10,,,,,0.000000E+00,0.5641,10,0,344,344,,,<
TV5067,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5068,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5069,7,,,,,0.000000E+00,0.9625,7,0,317,317,,,<
TV5071,10,,,,,0.000000E+00,0.5855,10,0,344,344,,
TV5073,10,,,,,0.000000E+00,0.9545,10,0,344,344,,,<
TV5074,7,,,,,0.000000E+00,0.9576,7,0,317,317,,,<
TV5075,10,TV5032,10,,,7.892122E+00,0.4428,10,1,344,344,7.892122E+00,,<
TV5076,7,TV5080,9,,,9.603875E+00,0.5923,8,0,307,307,9.603875E+00,
TV5078,6,,,,,0.000000E+00,0.9771,6,0,246,246,,,<
TV5079,10,,,,,0.000000E+00,0.8574,10,0,344,344,,,<
TV5080,9,TV2004,10,,,7.903501E+00,0.3276,9,0,337,337,7.903501E+00,
TV5081,10,TV5071,10,TV3049,10,2.162288E+01,0.8746,10,1,344,344,5.526313E+00,1.284552E+01,<
TV5084,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5086,9,,,,,0.000000E+00,1.0000,10,0,343,343,,,<
TV5111,7,,,,,0.000000E+00,0.4619,7,0,316,316,,,<
TV5112,7,,,,,0.000000E+00,0.3938,7,0,316,316,,,<
TV5113,10,,,,,0.000000E+00,0.4221,10,0,344,344,,
TV5116,7,,,,,0.000000E+00,0.3029,7,0,317,317,,
TV5120,7,TV4501,9,TV4536,10,1.670696E+01,0.8110,7,1,316,316,7.506109E+00,6.306620E+00,<
TV5121,9,TV4780,10,,,1.085374E+01,0.5710,9,0,337,337,1.085374E+01,
TV5140,10,,,,,0.000000E+00,0.7985,10,0,344,344,,,<
TV5154,6,,,,,0.000000E+00,0.9847,6,0,246,246,,,<
TV5156,9,TV5160,10,TV5158,10,3.288539E+01,0.0923,9,0,339,339,1.715023E+01,1.715023E+01
TV5157,10,,,,,0.000000E+00,0.1922,10,0,344,344,,
TV5158,10,,,,,0.000000E+00,0.1728,10,0,344,344,,
TV5159,10,,,,,0.000000E+00,0.1808,10,0,344,344,,
TV5160,10,,,,,0.000000E+00,0.1675,10,0,344,344,,
TV5161,10,,,,,0.000000E+00,0.1877,10,0,344,344,,
TV5163,10,,,,,0.000000E+00,0.9819,10,0,344,344,,,<
TV5164,7,,,,,0.000000E+00,0.9458,7,0,317,317,,,<
TV5167,10,,,,,0.000000E+00,0.4480,10,0,344,344,,
TV5168,9,TV5169,7,,,7.214218E+00,0.4106,10,1,337,337,7.214218E+00,,<
TV5177,9,,,,,0.000000E+00,0.3978,10,0,339,339,,
TV5179,10,,,,,0.000000E+00,0.9976,10,0,344,344,,,<
TV5195,9,,,,,0.000000E+00,0.9757,9,0,339,339,,,<
TV5201,10,TV5113,10,,,8.420545E+00,0.5413,10,1,344,344,8.420545E+00,,<
TV5208,10,,,,,0.000000E+00,0.9948,10,0,344,344,,,<
TV5224,10,,,,,0.000000E+00,0.9440,10,0,344,344,,,<
TV5226,10,,,,,0.000000E+00,0.9953,10,0,344,344,,,<
TV5241,10,TV4751,10,TV5242,10,1.224067E+01,0.3599,10,3,344,344,2.068232E+00,4.849125E+00,<
TV5260,10,,,,,0.000000E+00,0.9698,10,0,344,344,,,<
TV5268,10,,,,,0.000000E+00,0.4351,10,0,344,344,,,<
TV5272,8,,,,,0.000000E+00,0.9876,8,0,323,323,,,<
TV5275,10,,,,,0.000000E+00,0.9862,10,0,344,344,,,<
TV5284,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5295,10,,,,,0.000000E+00,0.9856,10,0,344,344,,,<
TV5302,7,,,,,0.000000E+00,0.9805,7,0,317,317,,,<
TV1003,10,,,,,0.000000E+00,0.9702,10,0,344,344,,,<
TV2005,10,TV2004,10,,,8.576713E+00,0.7664,10,1,344,344,8.576713E+00,,<
TV2055,9,,,,,0.000000E+00,0.5916,10,0,337,337,,,<
TV2090,10,,,,,0.000000E+00,0.9303,10,0,344,344,,,<
TV2252,10,,,,,0.000000E+00,0.9894,10,0,344,344,,,<
TV2272,9,,,,,0.000000E+00,1.0000,9,0,337,337,,,<
TV2298,10,,,,,0.000000E+00,0.9945,10,0,344,344,,,<
TV2518,9,,,,,0.000000E+00,0.9615,10,0,343,343,,,<
TV2520,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV2522,10,,,,,0.000000E+00,0.9905,10,0,344,344,,,<
TV2524,9,TV2525,8,,,1.434834E+01,0.5186,10,0,339,339,1.434834E+01,,<
TV2525,8,,,,,0.000000E+00,0.5201,8,0,323,323,,,<
TV2527,10,,,,,0.000000E+00,0.4565,10,0,344,344,,,<
TV2775,9,,,,,0.000000E+00,0.9271,9,0,343,343,,,<
TV2813,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV3024,10,,,,,0.000000E+00,0.9703,10,0,344,344,,,<
TV3042,10,,,,,0.000000E+00,0.5736,10,0,344,344,,,<
TV3052,9,,,,,0.000000E+00,0.9349,10,0,339,339,,,<
TV3206,10,,,,,0.000000E+00,0.5024,10,0,344,344,,,<
TV3207,10,TV3206,10,,,2.169797E+01,0.5013,10,0,344,344,2.169797E+01,,<
TV3217,10,,,,,0.000000E+00,0.9982,10,0,344,344,,,<
TV3219,10,,,,,0.000000E+00,0.8804,10,0,344,344,,,<
TV3222,10,,,,,0.000000E+00,0.5005,10,0,344,344,,
TV3223,10,,,,,0.000000E+00,0.4777,10,0,344,344,,,<
TV3224,10,,,,,0.000000E+00,0.8993,10,0,344,344,,,<
TV3225,9,,,,,0.000000E+00,0.8849,9,0,337,337,,,<
TV3227,10,,,,,0.000000E+00,0.6668,10,0,344,344,,,<
TV3236,9,,,,,0.000000E+00,0.9869,10,0,339,339,,,<
TV3238,10,,,,,0.000000E+00,0.8970,10,0,344,344,,,<
TV3243,9,,,,,0.000000E+00,0.6642,10,0,343,343,,,<
TV4251,10,TV5251,10,,,7.750701E+00,0.7387,10,2,344,344,7.750701E+00,,<
TV4252,9,TV5139,9,TV4305,9,2.584147E+01,0.6541,9,1,343,343,1.847089E+01,5.802975E+00,<
TV4255,10,TV5257,10,,,9.561473E+00,0.4416,10,1,344,344,9.561473E+00,
TV4256,10,TV5139,9,,,1.370236E+01,0.5953,10,0,344,344,1.370236E+01,
TV4257,10,,,,,0.000000E+00,0.9349,10,0,344,344,,,<
TV4261,10,TV4272,10,,,1.072772E+01,0.5634,10,1,344,344,1.072772E+01,
TV4262,9,TV4261,10,,,1.494031E+01,0.8840,10,0,339,339,1.494031E+01,,<
TV4263,10,,,,,0.000000E+00,0.9812,10,0,344,344,,,<
TV4265,10,TV4292,10,,,1.481528E+01,0.6078,10,0,344,344,1.481528E+01,
TV4267,10,TV4282,10,TV5176,9,1.519297E+01,0.5523,10,2,344,344,7.758779E+00,4.036267E+00,<
TV4272,10,TV4546,10,,,7.399863E+00,0.4817,10,1,344,344,7.399863E+00,
TV4273,10,TV5225,9,,,8.641526E+00,0.6633,10,0,344,344,8.641526E+00,,<
TV4274,10,,,,,0.000000E+00,0.7716,10,0,344,344,,,<
TV4275,9,,,,,0.000000E+00,0.6330,9,0,337,337,,,<
TV4277,9,,,,,0.000000E+00,0.4471,10,0,343,343,,
TV4278,8,TV4546,10,,,9.106400E+00,0.7440,8,1,318,318,9.106400E+00,,<
TV4281,10,,,,,0.000000E+00,0.9462,10,0,344,344,,,<
TV4282,10,,,,,0.000000E+00,0.7519,10,0,344,344,,,<
TV4286,10,TV4287,10,,,1.295148E+01,0.4688,10,1,344,344,1.295148E+01,,<
TV4287,10,TV4286,10,,,1.295148E+01,0.4966,10,1,344,344,1.295148E+01,
TV4289,9,TV4293,9,,,1.479194E+01,0.6048,10,0,343,343,1.479194E+01,,<
TV4292,10,TV4272,10,,,8.099669E+00,0.5018,10,1,344,344,8.099669E+00,
TV4293,9,TV4289,9,,,1.479194E+01,0.3952,10,0,343,343,1.479194E+01,
TV4294,9,TV4295,8,,,1.836284E+01,0.4996,10,0,343,343,1.836284E+01,,<
TV4295,8,,,,,0.000000E+00,0.4562,8,0,318,318,,,<
TV4296,10,,,,,0.000000E+00,0.9359,10,0,344,344,,,<
TV4298,9,,,,,0.000000E+00,0.7090,9,0,339,339,,,<
TV4301,9,TV4305,9,,,7.419506E+00,0.4520,10,1,343,343,7.419506E+00,,<
TV4304,10,,,,,0.000000E+00,0.6311,10,0,344,344,,,<
TV4305,9,TV4301,9,,,7.419506E+00,0.3697,10,1,343,343,7.419506E+00,
TV4309,9,,,,,0.000000E+00,0.7182,10,0,343,343,,,<
TV4312,10,TV5241,10,,,1.005815E+01,0.7648,10,1,344,344,1.005815E+01,,<
TV4315,7,,,,,0.000000E+00,0.7389,7,0,316,316,,,<
TV4316,10,TV5255,10,TV4317,10,2.176625E+01,0.9738,10,2,344,344,1.066311E+01,6.094305E+00,<
TV4321,8,,,,,0.000000E+00,0.9904,9,0,324,324,,,<
TV4504,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4506,9,,,,,0.000000E+00,0.3972,9,0,337,337,,,<
TV4507,10,,,,,0.000000E+00,0.9116,10,0,344,344,,,<
TV4509,10,,,,,0.000000E+00,0.5409,10,0,344,344,,
TV4510,9,,,,,0.000000E+00,0.9603,9,0,337,337,,,<
TV4511,10,,,,,0.000000E+00,0.8492,10,0,344,344,,,<
TV4512,9,,,,,0.000000E+00,0.9367,9,0,339,339,,,<
TV4514,10,TV4513,10,,,7.435191E+00,0.5378,10,1,344,344,7.435191E+00,,<
TV4519,9,,,,,0.000000E+00,0.3911,9,0,339,339,,,<
TV4521,10,,,,,0.000000E+00,0.6373,10,0,344,344,,,<
TV4522,9,,,,,0.000000E+00,0.5135,10,0,339,339,,,<
TV4530,10,,,,,0.000000E+00,0.4176,10,0,344,344,,
TV4531,10,TV5221,7,,,8.804850E+00,0.4779,10,0,344,344,8.804850E+00,,<
TV4535,6,,,,,0.000000E+00,0.9602,6,0,246,246,,,<
TV4539,10,,,,,0.000000E+00,0.8955,10,0,344,344,,,<
TV4547,10,TV4545,10,,,9.917642E+00,0.3702,10,1,344,344,9.917642E+00,,<
TV4548,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4549,10,,,,,0.000000E+00,0.5218,10,0,344,344,,,<
TV4550,10,,,,,0.000000E+00,0.4335,10,0,344,344,,
TV4551,9,,,,,0.000000E+00,0.8225,9,0,337,337,,,<
TV4552,10,,,,,0.000000E+00,0.7778,10,0,344,344,,,<
TV4553,10,,,,,0.000000E+00,0.5157,10,0,344,344,,
TV4556,9,,,,,0.000000E+00,0.5354,10,0,343,343,,,<
TV4558,10,TV5257,10,,,1.140059E+01,0.5979,10,1,344,344,1.140059E+01,,<
TV4559,10,,,,,0.000000E+00,0.6105,10,0,344,344,,
TV4562,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4563,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4564,10,,,,,0.000000E+00,0.9522,10,0,344,344,,,<
TV4565,10,,,,,0.000000E+00,0.9889,10,0,344,344,,,<
TV4567,10,,,,,0.000000E+00,0.8588,10,0,344,344,,,<
TV4570,9,,,,,0.000000E+00,0.9856,9,0,339,339,,,<
TV4571,10,,,,,0.000000E+00,0.7276,10,0,344,344,,,<
TV4572,10,,,,,0.000000E+00,0.9939,10,0,344,344,,,<
TV4759,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4762,9,,,,,0.000000E+00,0.8775,9,0,337,337,,,<
TV4763,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4766,10,TV4787,9,TV4803,10,2.461236E+01,0.5026,10,0,344,344,1.110209E+01,9.938056E+00,<
TV4768,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4771,9,TV4774,10,,,6.517862E+00,0.5654,10,1,337,337,6.517862E+00,,<
TV4773,10,TV4776,9,,,1.213191E+01,0.5291,10,0,344,344,1.213191E+01,,<
TV4776,9,TV4773,10,,,1.213191E+01,0.4686,9,0,339,339,1.213191E+01,
TV4780,10,TV5121,9,,,1.085374E+01,0.4194,10,0,344,344,1.085374E+01,,<
TV4785,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV4787,9,,,,,0.000000E+00,0.9351,9,0,342,342,,,<
TV4799,9,,,,,0.000000E+00,0.9883,9,0,339,339,,,<
TV4801,9,,,,,0.000000E+00,0.9905,9,0,339,339,,,<
TV4806,10,,,,,0.000000E+00,0.9805,10,0,344,344,,,<
TV4817,10,,,,,0.000000E+00,0.6615,10,0,344,344,,,<
TV4820,10,,,,,0.000000E+00,0.9816,10,0,344,344,,,<
TV4825,9,,,,,0.000000E+00,0.9098,9,0,339,339,,,<
TV4829,10,,,,,0.000000E+00,0.6876,10,0,344,344,,,<
TV4831,10,,,,,0.000000E+00,0.9134,10,0,344,344,,,<
TV4832,10,,,,,0.000000E+00,0.9841,10,0,344,344,,,<
TV4836,9,,,,,0.000000E+00,0.9336,10,0,339,339,,,<
TV4837,10,,,,,0.000000E+00,0.8419,10,0,344,344,,,<
TV5030,8,,,,,0.000000E+00,1.0000,8,0,327,327,,,<
TV5035,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5066,10,,,,,0.000000E+00,0.9879,10,0,344,344,,,<
TV5118,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5123,7,,,,,0.000000E+00,0.6013,7,0,316,316,,,<
TV5125,8,,,,,0.000000E+00,0.5093,8,0,317,317,,,<
TV5126,10,,,,,0.000000E+00,0.9103,10,0,344,344,,,<
TV5131,10,TV4525,9,,,1.921853E+01,0.7820,10,0,344,344,1.921853E+01,,<
TV5138,9,TV4254,9,,,1.162794E+01,0.7144,9,1,343,343,1.162794E+01,,<
TV5139,9,TV4256,10,,,1.370236E+01,0.3948,9,0,343,343,1.370236E+01,,<
TV5144,7,,,,,0.000000E+00,0.9618,7,0,316,316,,,<
TV5145,10,TV5167,10,,,1.338010E+01,0.5431,10,0,344,344,1.338010E+01,
TV5146,7,,,,,0.000000E+00,0.7747,7,0,317,317,,,<
TV5149,9,,,,,0.000000E+00,0.9655,10,0,339,339,,,<
TV5150,10,,,,,0.000000E+00,0.9965,10,0,344,344,,,<
TV5151,10,TV5153,10,TV5152,10,4.044878E+01,0.3634,10,0,344,344,2.224961E+01,2.224961E+01,<
TV5152,10,TV5153,10,TV5151,10,4.044878E+01,0.3513,10,0,344,344,2.224961E+01,2.224961E+01
TV5153,10,TV5152,10,TV5151,10,4.044878E+01,0.2853,10,0,344,344,2.224961E+01,2.224961E+01
TV5172,10,,,,,0.000000E+00,0.4653,10,0,344,344,,
TV5180,10,,,,,0.000000E+00,0.8674,10,0,344,344,,,<
TV5182,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5183,10,,,,,0.000000E+00,0.9963,10,0,344,344,,,<
TV5193,10,,,,,0.000000E+00,0.9924,10,0,344,344,,,<
TV5202,10,,,,,0.000000E+00,0.9864,10,0,344,344,,,<
TV5205,10,,,,,0.000000E+00,0.6757,10,0,344,344,,,<
TV5206,10,,,,,0.000000E+00,0.9849,10,0,344,344,,,<
TV5210,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5211,7,,,,,0.000000E+00,0.9305,7,0,316,316,,,<
TV5212,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5213,10,,,,,0.000000E+00,0.9585,10,0,344,344,,,<
TV5214,8,,,,,0.000000E+00,0.9978,10,0,328,328,,,<
TV5215,7,,,,,0.000000E+00,0.8394,7,0,316,316,,,<
TV5216,8,TV5227,9,,,7.543339E+00,0.3917,9,1,327,327,7.543339E+00,
TV5217,10,,,,,0.000000E+00,0.3543,10,0,344,344,,
TV5218,9,TV4256,10,,,8.464529E+00,0.4990,10,1,343,343,8.464529E+00,
TV5220,9,TV5217,10,,,7.261670E+00,0.4644,10,1,339,339,7.261670E+00,,<
TV5221,7,TV4531,10,,,8.804850E+00,0.4896,7,0,316,316,8.804850E+00,
TV5222,7,TV5232,10,,,7.289183E+00,0.6244,7,0,316,316,7.289183E+00,,<
TV5223,7,,,,,0.000000E+00,0.8522,7,0,317,317,,,<
TV5225,9,TV5240,10,TV4293,9,8.814886E+00,0.3863,10,3,337,337,-9.787436E-01,6.815982E+00
TV5228,7,,,,,0.000000E+00,0.3308,7,0,317,317,,,<
TV5229,10,TV5225,9,,,1.533849E+01,0.8034,10,0,344,344,1.533849E+01,,<
TV5236,10,,,,,0.000000E+00,0.5330,10,0,344,344,,
TV5237,10,TV5238,9,,,1.168637E+01,0.6645,10,0,344,344,1.168637E+01,,<
TV5239,8,TV5237,10,,,1.067537E+01,0.7460,8,0,328,328,1.067537E+01,,<
TV5240,10,TV5237,10,,,1.182073E+01,0.9062,10,0,344,344,1.182073E+01,,<
TV5244,10,,,,,0.000000E+00,0.3639,10,0,344,344,,
TV5246,9,,,,,0.000000E+00,0.9322,9,0,342,342,,,<
TV5248,7,TV5235,10,,,6.600996E+00,0.4256,7,1,316,316,6.600996E+00,
TV5251,10,TV5255,10,TV4571,10,1.962929E+01,0.2236,10,3,344,344,1.304610E+01,5.005450E+00,<
TV5252,10,TV5254,10,,,1.079430E+01,0.7137,10,1,344,344,1.079430E+01,,<
TV5253,10,,,,,0.000000E+00,0.9686,10,0,344,344,,,<
TV5254,10,TV5251,10,,,6.446672E+00,0.3086,10,2,344,344,6.446672E+00,,<
TV5255,10,TV5251,10,,,1.304610E+01,0.5308,10,1,344,344,1.304610E+01,
TV5256,10,TV5250,10,,,1.372160E+01,0.5739,10,0,344,344,1.372160E+01,
TV5257,10,TV5251,10,TV5235,10,1.959942E+01,0.3331,10,3,344,344,4.708907E+00,1.273245E+01,<
TV5258,10,,,,,0.000000E+00,0.8854,10,0,344,344,,,<
TV5263,8,TV5264,7,,,9.640000E+00,0.4845,8,0,323,323,9.640000E+00,,<
TV5264,7,TV5263,8,,,9.640000E+00,0.4944,7,0,316,316,9.640000E+00,
TV5265,7,,,,,0.000000E+00,0.9962,7,0,316,316,,,<
TV5269,10,,,,,0.000000E+00,0.5862,10,0,344,344,,,<
TV5270,10,,,,,0.000000E+00,0.9927,10,0,344,344,,,<
TV5271,8,,,,,0.000000E+00,0.9581,8,0,323,323,,,<
TV5273,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5277,9,,,,,0.000000E+00,0.6720,9,0,337,337,,,<
TV5278,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5279,10,TV5274,10,,,1.634389E+01,0.6691,10,0,344,344,1.634389E+01,
TV5281,10,TV5282,7,,,9.201594E+00,0.5187,10,0,344,344,9.201594E+00,,<
TV5282,7,,,,,0.000000E+00,0.4840,7,0,317,317,,,<
TV5283,7,,,,,0.000000E+00,0.8858,7,0,317,317,,,<
TV5285,10,,,,,0.000000E+00,0.9927,10,0,344,344,,,<
TV5290,10,,,,,0.000000E+00,0.9909,10,0,344,344,,,<
TV5293,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5296,10,,,,,0.000000E+00,0.9779,10,0,344,344,,,<
TV5297,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5298,10,,,,,0.000000E+00,1.0000,10,0,344,344,,,<
TV5299,10,,,,,0.000000E+00,0.9067,10,0,344,344,,,<
TV5300,10,,,,,0.000000E+00,0.5801,10,0,344,344,,,<
TV5301,10,,,,,0.000000E+00,0.9919,10,0,344,344,,,<
TV5303,10,TV4773,10,,,7.464590E+00,0.7338,10,1,344,344,7.464590E+00,
TV5304,10,,,,,0.000000E+00,0.3087,10,0,344,344,,
TV5305,10,,,,,0.000000E+00,0.8265,10,0,344,344,,,<
